pnode_name,substation,latitude,longitude,county,zone,pnode_id
REUSENS,REUSENS,37.462221812,-79.189130036,LYNCHBURG,AEP,32418513
REUSENS,REUSENS,37.462221812,-79.189130036,LYNCHBURG,AEP,32418515
REUSENS,REUSENS,37.462221812,-79.189130036,LYNCHBURG,AEP,2041957372
REUSENS,REUSENS,37.462221812,-79.189130036,LYNCHBURG,AEP,2156111807
MONEL,MONEL,37.456485478,-79.12426127,AMHERST,AEP,32412009
LANE,LANE,37.210140268,-80.420064701,MONTGOMERY,AEP,2156113254
LANE,LANE,37.210140268,-80.420064701,MONTGOMERY,AEP,2156113327
LANE,LANE,37.210140268,-80.420064701,MONTGOMERY,AEP,2156113344
LANE,LANE,37.210140268,-80.420064701,MONTGOMERY,AEP,2156113435
CLAYTOR,CLAYTOR,37.072363783,-80.582385344,PULASKI,AEP,32418343
CLAYTOR,CLAYTOR,37.072363783,-80.582385344,PULASKI,AEP,32418345
CLAYTOR,CLAYTOR,37.072363783,-80.582385344,PULASKI,AEP,32418347
CLAYTOR,CLAYTOR,37.072363783,-80.582385344,PULASKI,AEP,32418349
WURNO,WURNO,37.07469255,-80.717405448,PULASKI,AEP,32413103
WURNO,WURNO,37.07469255,-80.717405448,PULASKI,AEP,32413105
WURNO,WURNO,37.07469255,-80.717405448,PULASKI,AEP,51519927
WURNO,WURNO,37.07469255,-80.717405448,PULASKI,AEP,1165480777
BLAINE,BLAINE,37.050677761,-79.865721371,FRANKLIN,AEP,32410675
BLAINE,BLAINE,37.050677761,-79.865721371,FRANKLIN,AEP,32410677
MONETA,MONETA,37.195263878,-79.617449471,BEDFORD,AEP,32412011
EDGEMONT,EDGEMONT,37.102224537,-80.467101693,MONTGOMERY,AEP,32411165
RUSTBURG,RUSTBURG,37.277182576,-79.106268518,CAMPBELL,AEP,32412459
JOSHUA FALLS,JOSHUA FALLS,37.425394394,-79.036212265,CAMPBELL,AEP,34509199
GRUNDY,GRUNDY,37.30119801,-82.124632632,BUCHANAN,AEP,1218905978
GRUNDY,GRUNDY,37.30119801,-82.124632632,BUCHANAN,AEP,1218905979
BUCKHORN,BUCKHORN,37.135488766,-81.495851519,TAZEWELL,AEP,32410753
BUCKHORN,BUCKHORN,37.135488766,-81.495851519,TAZEWELL,AEP,1388601920
TAZEWELL,TAZEWELL,37.147225259,-81.54471519,TAZEWELL,AEP,32412803
TAZEWELL,TAZEWELL,37.147225259,-81.54471519,TAZEWELL,AEP,32412805
CELANESE,CELANESE,37.346797937,-80.768195362,GILES,AEP,32410849
CELANESE,CELANESE,37.346797937,-80.768195362,GILES,AEP,32410851
CELANESE,CELANESE,37.346797937,-80.768195362,GILES,AEP,32410853
CATAWBA,CATAWBA,37.331915449,-80.026330978,ROANOKE,AEP,32410837
CATAWBA,CATAWBA,37.331915449,-80.026330978,ROANOKE,AEP,32410839
LOCKHART,LOCKHART,37.153858411,-82.425601962,DICKENSON,AEP,112586009
PERMAC,PERMAC,37.15704533,-81.983534203,BUCHANAN,AEP,2156115860
VICKER,VICKER,37.165246644,-80.444058606,MONTGOMERY,AEP,32412919
HANCOCK,HANCOCK,37.267446422,-80.023054408,SALEM,AEP,32411469
HANCOCK,HANCOCK,37.267446422,-80.023054408,SALEM,AEP,32411471
HANCOCK,HANCOCK,37.267446422,-80.023054408,SALEM,AEP,32411473
HANCOCK,HANCOCK,37.267446422,-80.023054408,SALEM,AEP,32411475
HANCOCK,HANCOCK,37.267446422,-80.023054408,SALEM,AEP,32411477
HANCOCK,HANCOCK,37.267446422,-80.023054408,SALEM,AEP,45565849
HANCOCK,HANCOCK,37.267446422,-80.023054408,SALEM,AEP,2156110814
HANCOCK,HANCOCK,37.267446422,-80.023054408,SALEM,AEP,2156115083
MARVIN,MARVIN,37.170858101,-81.974782545,BUCHANAN,AEP,2156116031
KUMIS,KUMIS,37.23690882,-80.17753991,ROANOKE,AEP,32411769
VINTON,VINTON,37.268299246,-79.862955055,ROANOKE,AEP,32412927
VINTON,VINTON,37.268299246,-79.862955055,ROANOKE,AEP,32412929
ROANOKE,ROANOKE,37.25039131,-79.9208591,ROANOKE,AEP,32412389
STARKEY,STARKEY,37.211722077,-79.987235398,ROANOKE,AEP,32412685
STARKEY,STARKEY,37.211722077,-79.987235398,ROANOKE,AEP,61482255
MERRIMAC,MERRIMAC,37.192544733,-80.418816114,MONTGOMERY,AEP,2156113192
FLOYD,FLOYD,36.925929415,-80.308591771,FLOYD,AEP,32411289
FLOYD,FLOYD,36.925929415,-80.308591771,FLOYD,AEP,67719559
FLOYD,FLOYD,36.925929415,-80.308591771,FLOYD,AEP,2041956735
GOMINGO,GOMINGO,37.426632528,-79.08461772,AMHERST,AEP,32411403
CLIFFORD,CLIFFORD,37.694933542,-79.01210208,AMHERST,AEP,2156111844
CLIFFORD,CLIFFORD,37.694933542,-79.01210208,AMHERST,AEP,2156111896
DICKENS,DICKENS,36.843264565,-82.227261734,RUSSELL,AEP,32411115
AXTON,AXTON,36.634550307,-79.704778901,HENRY,AEP,34509177
FRIES,FRIES,36.715259578,-80.988055268,GRAYSON,AEP,32411329
FRIES,FRIES,36.715259578,-80.988055268,GRAYSON,AEP,32411331
FRIES,FRIES,36.715259578,-80.988055268,GRAYSON,AEP,2156109441
COLLEEN,COLLEEN,37.710453454,-78.946506846,NELSON,AEP,1218904600
COLLEEN,COLLEEN,37.710453454,-78.946506846,NELSON,AEP,1218904601
FIELDALE,FIELDALE,36.705855498,-79.914816937,HENRY,AEP,32411253
FIELDALE,FIELDALE,36.705855498,-79.914816937,HENRY,AEP,32411259
FIELDALE,FIELDALE,36.705855498,-79.914816937,HENRY,AEP,32411261
FIELDALE,FIELDALE,36.705855498,-79.914816937,HENRY,AEP,32411263
FIELDALE,FIELDALE,36.705855498,-79.914816937,HENRY,AEP,2156109761
FIELDALE,FIELDALE,36.705855498,-79.914816937,HENRY,AEP,2156109762
FIELDALE,FIELDALE,36.705855498,-79.914816937,HENRY,AEP,2156110447
ABINGDON,ABINGDON,36.720046206,-82.007966583,WASHINGTON,AEP,32410481
ABINGDON,ABINGDON,36.720046206,-82.007966583,WASHINGTON,AEP,32410483
ABINGDON,ABINGDON,36.720046206,-82.007966583,WASHINGTON,AEP,45565837
PHILPOTT,PHILPOTT,36.776071461,-80.027170682,HENRY,AEP,32416457
PHILPOTT,PHILPOTT,36.776071461,-80.027170682,HENRY,AEP,34886933
HUFFMAN,HUFFMAN,36.777301141,-80.71930201,CARROLL,AEP,32411603
HUFFMAN,HUFFMAN,36.777301141,-80.71930201,CARROLL,AEP,32411605
CLOVERDALE,CLOVERDALE,37.381262332,-79.897684186,BOTETOURT,AEP,34509183
THORNTON,THORNTON,36.924930056,-79.924034506,FRANKLIN,AEP,32412829
THORNTON,THORNTON,36.924930056,-79.924034506,FRANKLIN,AEP,1207065866
PENHOOK,PENHOOK,36.978848407,-79.616532322,FRANKLIN,AEP,32412239
HAYSI,HAYSI,37.208578632,-82.30075678,DICKENSON,AEP,1218905980
HAYSI,HAYSI,37.208578632,-82.30075678,DICKENSON,AEP,1218905981
JACKSONS FERRY,JACKSONS FERRY,36.877032963,-80.825717724,WYTHE,AEP,34509195
LEBANON,LEBANON,36.922644931,-82.070513787,RUSSELL,AEP,32411807
BONSACK,BONSACK,37.333084266,-79.870118642,BOTETOURT,AEP,32410697
MOSELEY,MOSELEY,37.352329388,-79.565783526,BEDFORD,AEP,32412031
MOSELEY,MOSELEY,37.352329388,-79.565783526,BEDFORD,AEP,45565859
MOSELEY,MOSELEY,37.352329388,-79.565783526,BEDFORD,AEP,45565861
PEAKSVIE,PEAKSVIEW,37.389466662,-79.122086233,LYNCHBURG,AEP,1218905363
RICHLAND,RICHLANDS,37.092140444,-81.806642638,TAZEWELL,AEP,1123171334
PINNACLE,PINNACLES,36.666909699,-80.447993702,PATRICK,AEP,32412261
PINNACLE,PINNACLES,36.666909699,-80.447993702,PATRICK,AEP,32412263
SALTVILL,SALTVILLE,36.895487965,-81.753345424,SMYTH,AEP,32412473
SALTVILL,SALTVILLE,36.895487965,-81.753345424,SMYTH,AEP,32412475
SALTVILL,SALTVILLE,36.895487965,-81.753345424,SMYTH,AEP,2156112758
SALTVILL,SALTVILLE,36.895487965,-81.753345424,SMYTH,AEP,2156112873
LEESVILL,LEESVILLE,37.093980011,-79.40332373,CAMPBELL,AEP,32418441
LEESVILL,LEESVILLE,37.093980011,-79.40332373,CAMPBELL,AEP,32418443
CAMBRIAP,CAMBRIA,37.142514635,-80.414736505,MONTGOMERY,AEP,2156113416
MTUNION,MT. UNION,37.460082113,-80.015178443,BOTETOURT,AEP,2155501899
MTUNION,MT. UNION,37.460082113,-80.015178443,BOTETOURT,AEP,2155501900
MTUNION,MT. UNION,37.460082113,-80.015178443,BOTETOURT,AEP,2155501901
FREMONT,FREEMONT,37.129821096,-82.396448409,DICKENSON,AEP,32411325
GLENLYN,GLEN LYN,37.369743006,-80.861299381,GILES,AEP,32411389
GLENLYN,GLEN LYN,37.369743006,-80.861299381,GILES,AEP,32411391
FOREST2,FOREST,37.363450768,-79.293105545,BEDFORD,AEP,32411301
FOREST2,FOREST,37.363450768,-79.293105545,BEDFORD,AEP,61482241
KIMBALLT,KIMBALLTON,37.35329063,-80.666728377,GILES,AEP,32411753
KIMBALLT,KIMBALLTON,37.35329063,-80.666728377,GILES,AEP,32411755
DEARINGT,DEARINGTON,37.409266494,-79.164420301,LYNCHBURG,AEP,2156111804
DEARINGT,DEARINGTON,37.409266494,-79.164420301,LYNCHBURG,AEP,2156111836
BYLLESBY,BYLLESBY 2,36.784485506,-80.935303485,CARROLL,AEP,32418335
BYLLESBY,BYLLESBY 2,36.784485506,-80.935303485,CARROLL,AEP,32418337
BYLLESBY,BYLLESBY 2,36.784485506,-80.935303485,CARROLL,AEP,32418339
BYLLESBY,BYLLESBY 2,36.784485506,-80.935303485,CARROLL,AEP,32418341
BYLLESBY,BYLLESBY 2,36.784485506,-80.935303485,CARROLL,AEP,1869178738
BYLLESBY,BYLLESBY 2,36.784485506,-80.935303485,CARROLL,AEP,2156111012
SHAWSVIL,SHAWSVILLE,37.14759537,-80.265553386,MONTGOMERY,AEP,32412571
RIVERVIE,RIVERVILLE,37.511129496,-78.911986826,AMHERST,AEP,5021497
RIVERVIE,RIVERVILLE,37.511129496,-78.911986826,AMHERST,AEP,5021498
ROCKCAST,ROCKCASTLE,37.13219084,-79.571280678,BEDFORD,AEP,32412407
BLUERDGE,BLUE RIDGE,37.385488306,-79.798395288,BOTETOURT,AEP,135388701
BENINGTN,BENNINGTON,37.308572592,-79.930117139,ROANOKE,AEP,2156109896
ALUMRIDG,ALUM RIDGE,36.975394245,-80.398420209,FLOYD,AEP,32410515
MOUNTVIE,MOUNT VIEW,37.259296545,-80.445548495,MONTGOMERY,AEP,2156113339
CLEARBRO,CLEARBROOK,37.2196944,-79.953156716,ROANOKE,AEP,32410907
FRANKLI2,FRANKLIN,36.983462497,-79.918299252,FRANKLIN,AEP,32411311
FRANKLI2,FRANKLIN,36.983462497,-79.918299252,FRANKLIN,AEP,32411313
EDANVILL,DANVILLE,36.615197852,-79.39643322,DANVILLE,AEP,2041956661
EDANVILL,DANVILLE,36.615197852,-79.39643322,DANVILLE,AEP,2156110812
STOCKTO2,STOCKTON,36.682597397,-79.740493502,HENRY,AEP,32412721
STOCKTO2,STOCKTON,36.682597397,-79.740493502,HENRY,AEP,2156109445
MIDWAYAP,MIDWAY,37.170765728,-80.42270364,MONTGOMERY,AEP,2156113305
MIDWAYAP,MIDWAY,37.170765728,-80.42270364,MONTGOMERY,AEP,2156113479
MOUNTAINEER,PETERS MOUNTAIN,37.372100442,-80.798145577,GILES,AEP,34509207
GRAVESMI,GRAVES MILL,37.395626307,-79.236196705,BEDFORD,AEP,32411425
GRAVESMI,GRAVES MILL,37.395626307,-79.236196705,BEDFORD,AEP,32411427
CENTRVIL,CENTERVILLE,37.374595195,-79.501969951,BEDFORD,AEP,45565839
CENTRVIL,CENTERVILLE,37.374595195,-79.501969951,BEDFORD,AEP,45565841
SCOTTSVI,SCOTTSVILLE,37.795468567,-78.509328637,ALBEMARLE,AEP,32412533
SCOTTSVI,SCOTTSVILLE,37.795468567,-78.509328637,ALBEMARLE,AEP,32412535
SCOTTSVI,SCOTTSVILLE,37.795468567,-78.509328637,ALBEMARLE,AEP,2156116592
SCOTTSVI,SCOTTSVILLE,37.795468567,-78.509328637,ALBEMARLE,AEP,2156116595
CAVESPRI,CAVE SPRING,37.228457439,-80.008549577,ROANOKE,AEP,32410841
CAVESPRI,CAVE SPRING,37.228457439,-80.008549577,ROANOKE,AEP,32410843
CLINCHFI,CLINCHFIELD,36.983348164,-82.182834068,RUSSELL,AEP,1869178795
CLINCHFI,CLINCHFIELD,36.983348164,-82.182834068,RUSSELL,AEP,2156112326
HANSMEAD,HANS MEADOW,37.152590215,-80.411527668,MONTGOMERY,AEP,2156113434
HANSONVL,HANSONVILLE,36.847819016,-82.121324953,RUSSELL,AEP,38367847
BOONSBO2,BOONSBORO,37.432953648,-79.229132186,LYNCHBURG,AEP,32410699
JEWELRDG,JEWELL RIDGE,37.192425872,-81.783045603,TAZEWELL,AEP,1218905982
JEWELRDG,JEWELL RIDGE,37.192425872,-81.783045603,TAZEWELL,AEP,1218905983
CLINCHRI,CLINCH RIVER,36.930509288,-82.198033941,RUSSELL,AEP,40243785
CLINCHRI,CLINCH RIVER,36.930509288,-82.198033941,RUSSELL,AEP,40243787
COPPERRI,COPPER RIDGE,36.794329761,-82.464737887,SCOTT,AEP,32410979
BRUSHTAV,BRUSH TAVERN,37.322998121,-79.258710959,CAMPBELL,AEP,32410741
BRUSHTAV,BRUSH TAVERN,37.322998121,-79.258710959,CAMPBELL,AEP,1369000218
BROOKVI2,BROOKVILLE,37.373639572,-79.204437881,LYNCHBURG,AEP,32410733
ELKGARD2,ELK GARDEN,36.914764061,-81.996991004,RUSSELL,AEP,32411187
ELKGARD2,ELK GARDEN,36.914764061,-81.996991004,RUSSELL,AEP,32411189
ELKGARD2,ELK GARDEN,36.914764061,-81.996991004,RUSSELL,AEP,2156110813
BURLING2,BURLINGTON,37.361260865,-79.969922345,ROANOKE,AEP,32410763
BENTMOUN,BENT MOUNTAIN,37.178367903,-80.119466805,ROANOKE,AEP,32410623
BENTMOUN,BENT MOUNTAIN,37.178367903,-80.119466805,ROANOKE,AEP,32410625
GEORGEST,GEORGE STREET,37.32730768,-79.183067462,CAMPBELL,AEP,1369000716
CLAYPOOL,CLAYPOOL HILL,37.045245075,-81.775463668,TAZEWELL,AEP,32410905
CLAYPOOL,CLAYPOOL HILL,37.045245075,-81.775463668,TAZEWELL,AEP,1348253482
LONESOME,LONESOME PINE,37.236661525,-81.313953741,TAZEWELL,AEP,32411847
PROGRESS,PROGRESS PARK,36.961087464,-81.003601879,WYTHE,AEP,63381273
PROGRESS,PROGRESS PARK,36.961087464,-81.003601879,WYTHE,AEP,65732129
BASSETT,WEST BASSETT,36.769790229,-80.017512788,HENRY,AEP,2041958109
INGERSOL,INGERSOLL RAND,37.344526737,-79.920316064,ROANOKE,AEP,1165472109
BROADFORD,BROADFORD (138 KV),36.920738765,-81.682952481,SMYTH,AEP,34509181
FLETCHER,FLETCHERS RIDGE,37.113978281,-82.069052922,BUCHANAN,AEP,32411283
